label,text,source,text_clean,has_url,has_phone,predicted_as,categories
smish,"জরুরি নিয়োগ,  থাকা খাওয়ার সুবিধাসহ ৩০,০০০ টাকার বেতন/ সেলারি  যোগাযোগ ০১৭২৭৮২৭৮২৬",Bengali,"জরুরি নিয়োগ, থাকা খাওয়ার সুবিধাসহ ৩০,০০০ টাকার বেতন/ সেলারি যোগাযোগ [PHONE]",False,True,promo,"['no_url', 'has_numbers']"
smish,Urgent police verification required. Fine avoid korte 2000TK bKash korun 01798765432 e.,Banglish,Urgent police verification required. Fine avoid korte 2000TK bKash korun [PHONE] e.,False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,স্থিতিশীল কাজ। বেতন 1500 BDT/দিন। ঘরে বসে কাজ: cutt.ly/U6zMFGQ,Bengali,স্থিতিশীল কাজ। বেতন 1500 BDT/দিন। ঘরে বসে কাজ: cutt.ly/U6zMFGQ,False,False,promo,"['no_url', 'no_phone', 'has_numbers']"
smish,"If anyone wants to earn income online from home, inbox me. 200 to 500 taka daily.",English,"If anyone wants to earn income online from home, inbox me. 200 to 500 taka daily.",False,False,normal,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,আপনার গ্যাস বিল বকেয়া রয়েছে। অবিলম্বে পেমেন্ট করুন। কল করুন +8801814455667,Bengali,আপনার গ্যাস বিল বকেয়া রয়েছে। অবিলম্বে পেমেন্ট করুন। কল করুন [PHONE],False,True,normal,['no_url']
smish,"Good Afternoon!! I am Mithila, Marketing Manager at HYPE Dhaka (RB DIGITAL LIMITED). Our company is running a campaign where you can join and earn from home.",English,"Good Afternoon!! I am Mithila, Marketing Manager at HYPE Dhaka (RB DIGITAL LIMITED). Our company is running a campaign where you can join and earn from home.",False,False,promo,"['no_url', 'no_phone', 'no_bangla']"
smish,২৪ ঘণ্টার মধ্যে ৫ লক্ষ টাকা লোন নিশ্চিত। কোন জমা বা দালালি নেই। আজই আবেদন করুন। যোগাযোগ: ০১৮৬৭৫৪৬৩৮৯,Bengali,২৪ ঘণ্টার মধ্যে ৫ লক্ষ টাকা লোন নিশ্চিত। কোন জমা বা দালালি নেই। আজই আবেদন করুন। যোগাযোগ: [PHONE],False,True,promo,"['no_url', 'has_numbers']"
smish,"*Home-এ বসে form fillup কাজ। 
* ৫ form = ৫১০TK, 
আমাদের company-তে hiring চলছে। 
*Qualification: বাংলা পড়তে পারলেই হবে 
*WhatsApp থাকতে হবে। 
*Salary: ৮০০০-১৮০০০TK",CodeMix,"*Home-এ বসে form fillup কাজ। * ৫ form = ৫১০TK, আমাদের company-তে hiring চলছে। *Qualification: বাংলা পড়তে পারলেই হবে *WhatsApp থাকতে হবে। *Salary: [PHONE] TK",False,True,promo,"['no_url', 'has_numbers']"
smish,"Dear customer your
electricity connection will be disconnected
today at 10.30 PM
from
Electricity Office.
Because your
previous month's bill was not
updated please
contact us immediately
Electricity Officer
9163657962 Thank you",English,Dear customer your electricity connection will be disconnected today at 10.30 PM from Electricity Office. Because your previous month's bill was not updated please contact us immediately Electricity Officer [PHONE] Thank you,False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,Call to reactivate your gas connection +8801719900012,English,Call to reactivate your gas connection [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,"Juktorajye nibondhito nurse hisabe ekta career toiri korun , mashik minimum soho 2 bochor er kajer visa. Prarombhik beton 3 lakh taka BSB,Dhaka Please Contact Us: 01332518402 , 01332518406",Banglish,"Juktorajye nibondhito nurse hisabe ekta career toiri korun , mashik minimum soho 2 bochor er kajer visa. Prarombhik beton 3 lakh taka BSB,Dhaka Please Contact Us: [PHONE] , [PHONE]",False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,জনতা ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: +8801816566678,Bengali,জনতা ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: [PHONE],False,True,normal,['no_url']
smish,আপনার number-টি prize জিতেছে। বিস্তারিত জানতে call করুন +8801718899001,CodeMix,আপনার number-টি prize জিতেছে। বিস্তারিত জানতে call করুন [PHONE],False,True,normal,['no_url']
smish,"Dear Customer, 23-02-2020 tarikh e card XX diye Rs.8990 len-den hoyeche K Enterprice ds POS/ECOM theke. len-den number paoya jayni. jodi eti apnar dora na hoye thake, tobe registered mobile number theke 18604195555 e SMS preron korun.",Banglish,"Dear Customer, 23-02-2020 tarikh e card XX diye Rs.8990 len-den hoyeche K Enterprice ds POS/ECOM theke. len-den number paoya jayni. jodi eti apnar dora na hoye thake, tobe registered mobile number theke [PHONE] e SMS preron korun.",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,"100% guaranteed job opportunity abroad. No fee, just need your passport and educational qualifications. Contact: 01867546389",English,"100% guaranteed job opportunity abroad. No fee, just need your passport and educational qualifications. Contact: [PHONE]",False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,Bangladesh Bank theke joruri barta. call korun: +8801916566678,Banglish,Bangladesh Bank theke joruri barta. call korun: [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,Shudhu mobile thakle apniyo parben mashe kompokkhe 15000-20000 taka ay korte. Bistarito jante 01783627284,Banglish,Shudhu mobile thakle apniyo parben mashe kompokkhe [PHONE] taka ay korte. Bistarito jante [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,মেধাবী students-দের জন্য scholarship facility ও experienced doctor-এর সাথে directly free consultation সহ বছরে ৳190000 health coverage-এর সাথে Health Plus-এর অন্যান্য benefit পেতে START RP লিখে send করুন 28477.,CodeMix,মেধাবী students-দের জন্য scholarship facility ও experienced doctor-এর সাথে directly free consultation সহ বছরে ৳1900 health coverage-এর সাথে Health Plus-এর অন্যান্য benefit পেতে START RP লিখে send করুন 28477.,False,False,promo,"['no_url', 'no_phone', 'has_numbers']"
smish,There's a problem with your account. Contact this number quickly 01728375843.,English,There's a problem with your account. Contact this number quickly [PHONE] .,False,True,normal,"['no_url', 'no_bangla']"
smish,"Dear customer, আপনার City Bank credit card update দরকার। Please confirm your info 018XXXXXXXX নম্বরে call করুন।",CodeMix,"Dear customer, আপনার City Bank credit card update দরকার। Please confirm your info 018XX নম্বরে call করুন।",False,False,normal,"['no_url', 'no_phone', 'has_numbers']"
smish,Doya kore apnar cheler shomoshyar jonno taratari taka pathan.,Banglish,Doya kore apnar cheler shomoshyar jonno taratari taka pathan.,False,False,normal,"['no_url', 'no_phone', 'no_bangla']"
smish,"২০,০০০ TK investment-এ ৬০,০০০ TK পান! Call করুন: +8801916566678",CodeMix,"২০,০০০ TK investment-এ ৬০,০০০ TK পান! Call করুন: [PHONE]",False,True,promo,"['no_url', 'has_numbers']"
smish,"Dear student, Congratulations on passing your secondary exam. Today you are the future of Bangladesh, we await you. Comilla City College (EIIN:134648) Kotbari, Comilla Mobile: 01781939370 01859412805",English,"Dear student, Congratulations on passing your secondary exam. Today you are the future of Bangladesh, we await you. Comilla City College (EIIN:134648) Kotbari, Comilla Mobile: [PHONE]",False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,"Invest TK 1,00,000 and get TK 3,00,000! Call: +8801911011023",English,"Invest TK 1,00,000 and get TK 3,00,000! Call: [PHONE]",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,"সাইপ্রাস/ইউরোপে স্পট ভর্তি প্রতিনিধির উপস্থিতিতে (মিঃ পাম্বোস) 10-11 অক্টোবর, 100% ভিসার নিশ্চয়তা, ক্রেডিট ট্রান্সফার, টিউশন ফি 5000 ইউরো শুধুমাত্র, বিএসবি, ঢাকা যোগাযোগের নম্বর: 01720577099",Bengali,"সাইপ্রাস/ইউরোপে স্পট ভর্তি প্রতিনিধির উপস্থিতিতে (মিঃ পাম্বোস) 10-11 অক্টোবর, 100% ভিসার নিশ্চয়তা, ক্রেডিট ট্রান্সফার, টিউশন ফি 5000 ইউরো শুধুমাত্র, বিএসবি, ঢাকা যোগাযোগের নম্বর: [PHONE]",False,True,promo,"['no_url', 'has_numbers']"
smish,বাংলাদেশ ব্যাংক থেকে আপনার জন্য জরুরি বার্তা। কল করুন: +8801911011123,Bengali,বাংলাদেশ ব্যাংক থেকে আপনার জন্য জরুরি বার্তা। কল করুন: [PHONE],False,True,normal,['no_url']
smish,"Priyo grahok, apnar mobile numberTi block kora hochhe. Eta erate 017XXXXXXXX number e call kore apnar porichoy nishchito korun.",Banglish,"Priyo grahok, apnar mobile numberTi block kora hochhe. Eta erate 017XX number e call kore apnar porichoy nishchito korun.",False,False,normal,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,"প্রিয় candidate,
আপনি selected হয়েছে
BRAC Bank PLC-এর জন্য Relationship Executive পদের জন্য preliminary interview। Mhadi Support Services Limited-এর job-এর অধীনে। Date-29 April (Monday), 2024। Time-2.00 PM। Salary-24000/- আপনাকে অবশ্যই একটি updated CV এবং SSC certificate-এর photocopy আনতে হবে। Address: Gulshan Grace, 8 South Gulshan Avenue, Level-5, 2nd Building। Gulshan-1, Dhaka। (Type: location পেতে Google Map-এ 'Mahadi Corporate Office') Best regards,
Mahadi Support Services Limited।",CodeMix,"প্রিয় candidate, আপনি selected হয়েছে BRAC Bank PLC-এর জন্য Relationship Executive পদের জন্য preliminary interview। Mhadi Support Services Limited-এর job-এর অধীনে। Date-29 April (Monday), 2024। Time-2.00 PM। Salary-24000/- আপনাকে অবশ্যই একটি updated CV এবং SSC certificate-এর photocopy আনতে হবে। Address: Gulshan Grace, 8 South Gulshan Avenue, Level-5, 2nd Building। Gulshan-1, Dhaka। (Type: location পেতে Google Map-এ 'Mahadi Corporate Office') Best regards, Mahadi Support Services Limited।",False,False,promo,"['no_url', 'no_phone', 'has_numbers']"
smish,আপনার account secure নয়। ৪০০০ টাকা send করুন এই number-এ: ০১৭৮৯৭৬৫৪৩২১।,CodeMix,আপনার account secure নয়। ৪০০০ টাকা send করুন এই number-এ: [PHONE] ।,False,True,normal,"['no_url', 'has_numbers']"
