label,text,source,text_clean
smish,"Dear customer, your account has been temporarily closed due to suspicious transactions. According to Bangladesh Bank policy, it will be reactivated based on correct information. A manager will call you ( ...... )",English,"Dear customer, your account has been temporarily closed due to suspicious transactions. According to Bangladesh Bank policy, it will be reactivated based on correct information. A manager will call you ( .. )"
smish,"বিকাশ ব্যবহারকারী, আপনার একাউন্টে ১৫,০০০ টাকা অননুমোদিতভাবে স্থানান্তর হয়েছে। অবিলম্বে bkash-verifybd.org এ লগইন করুন এবং পিন/OTP প্রদান করুন। সতর্কবার্তা: ২৪ ঘণ্টার মধ্যে ব্যবস্থা না নিলে একাউন্ট স্থগিত হবে।",Bengali,"বিকাশ ব্যবহারকারী, আপনার একাউন্টে ১৫,০০০ টাকা অননুমোদিতভাবে স্থানান্তর হয়েছে। অবিলম্বে [URL] এ লগইন করুন এবং পিন/OTP প্রদান করুন। সতর্কবার্তা: ২৪ ঘণ্টার মধ্যে ব্যবস্থা না নিলে একাউন্ট স্থগিত হবে।"
smish,You have $200 cash value from Amazon expiring in 2 days. We can credit up to $500. Click to claim your automatic savings.,English,You have $200 cash value from Amazon expiring in 2 days. We can credit up to $500. Click to claim your automatic savings.
promo,Banglalink 5G router offer! High speed unlimited internet 30 days just 799 TK. Order: *5000*799#,English,Banglalink 5G router offer! High speed unlimited internet 30 days just 799 TK. Order: *5000*799#
smish,"মহান স্বাধীনতা দিবসের শুভেচ্ছা। বিশ্বস্ত ও স্মার্ট ব্যাংকিং সেবায় ২৪/৭ সোনালী ব্যাংক আপনার পাশে।
মোঃ আফজাল করিম
সিইও এন্ড এমডি",Bengali,মহান স্বাধীনতা দিবসের শুভেচ্ছা। বিশ্বস্ত ও স্মার্ট ব্যাংকিং সেবায় ২৪/৭ সোনালী ব্যাংক আপনার পাশে। মোঃ আফজাল করিম সিইও এন্ড এমডি
promo,Robi-তে মাসিক ইন্টারনেট প্যাক ৫০জিবি মাত্র ৪৯৯ টাকা। ডায়াল করুন *123*499#।,Bengali,Robi-তে মাসিক ইন্টারনেট প্যাক ৫০জিবি মাত্র ৪৯৯ টাকা। ডায়াল করুন *123*499#।
promo,বড়দিনের শুভেচ্ছা। থাকছে ২৫% ছাড় ৩১ ডিসেম্বর পর্যন্ত । ০১৭১৩১৯৯২৭০,Bengali,বড়দিনের শুভেচ্ছা। থাকছে ২৫% ছাড় ৩১ ডিসেম্বর পর্যন্ত । [PHONE]
normal,"গত সপ্তাহে নতুন একটা বই কিনেছিলাম। নামটা দারুণ ইন্টারেস্টিং, পড়া শুরু করতেই গল্পে ডুবে গেছি। কালকে শেষ করার চেষ্টা করবো।",Bengali,"গত সপ্তাহে নতুন একটা বই কিনেছিলাম। নামটা দারুণ ইন্টারেস্টিং, পড়া শুরু করতেই গল্পে ডুবে গেছি। কালকে শেষ করার চেষ্টা করবো।"
normal,তোমার প্রিয় উৎসব কি?,Bengali,তোমার প্রিয় উৎসব কি?
normal,শাওন বলছিলো আগামী সপ্তাহে একটা ছোট্ট ট্রিপে যাবে। তুমি কি যাবে আমাদের সাথে?,Bengali,শাওন বলছিলো আগামী সপ্তাহে একটা ছোট্ট ট্রিপে যাবে। তুমি কি যাবে আমাদের সাথে?
promo,"Steel Re-Rolling Mills job opportunity! Engineers, operators needed. Salary up to 45000 TK. Apply now!",English,"Steel Re-Rolling Mills job opportunity! Engineers, operators needed. Salary up to 45000 TK. Apply now!"
normal,Call me urgently at this number 01724839856.,English,Call me urgently at this number [PHONE] .
smish,Your Bitcoin mining account shows irregularities. Verify with fee 9800 TK: mining-verify.bd/urgent,English,Your Bitcoin mining account shows irregularities. Verify with fee 9800 TK: [URL]
smish,আপনার নম্বরটি পুরস্কার জিতেছে। বিস্তারিত জানতে কল করুন +8801718899001,Bengali,আপনার নম্বরটি পুরস্কার জিতেছে। বিস্তারিত জানতে কল করুন [PHONE]
smish,"""আপনার ATM কার্ড ব্লক করা হয়েছে। পুনরায় সক্রিয় করতে এই নম্বরে আপনার কার্ড নম্বর পাঠান: 0123456789""",Bengali,"""আপনার ATM কার্ড ব্লক করা হয়েছে। পুনরায় সক্রিয় করতে এই নম্বরে আপনার কার্ড নম্বর পাঠান: [PHONE] """
normal,শুভ দীপাবলী!,Bengali,শুভ দীপাবলী!
promo,Daraz Fashion-এ আজ সব কাপড়ে ২০% ছাড়। কোড: STYLE20 ব্যবহার করুন।,Bengali,Daraz Fashion-এ আজ সব কাপড়ে ২০% ছাড়। কোড: STYLE20 ব্যবহার করুন।
smish,নগদ অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে কল করুন: +8801716566678,Bengali,নগদ অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে কল করুন: [PHONE]
promo,"২০০মিনিট (৩০দিন) ১৭৪ টাকা, ডায়াল *১২১*৪৪১০# বা https://mygp.li/v1",Bengali,"২০০মিনিট (৩০দিন) ১৭৪ টাকা, ডায়াল *১২১*৪৪১০# বা [URL]"
smish,জরুরী ! আমাদের অ্যাপল অ্যাকাউন্টধারীর সাথে যোগাযোগ করতে হবে। আপনি যদি এই অ্যাকাউন্টটি পরিচালনা করেন তবে বার্তাটি পেতে আপনার পরিচয় যাচাই করুন৷,Bengali,জরুরী ! আমাদের অ্যাপল অ্যাকাউন্টধারীর সাথে যোগাযোগ করতে হবে। আপনি যদি এই অ্যাকাউন্টটি পরিচালনা করেন তবে বার্তাটি পেতে আপনার পরিচয় যাচাই করুন৷
promo,"মেগা ক্যাশব্যাক ২৫০৳! নাও-৬০জিবি+১৬০০মি.@৭৪৯৳, ৩০দিন: cutt.ly/yeqcP3pE",Bengali,"মেগা ক্যাশব্যাক ২৫০৳! নাও-৬০জিবি+১৬০০মি.@৭৪৯৳, ৩০দিন: cutt.ly/yeqcP3pE"
