label,text,source,text_clean,has_url,has_phone
smish,Apnar lenden ti sompurno korte ekhane click korun: [transactioncomplete.com/CompleteBD],Banglish,Apnar lenden ti sompurno korte ekhane click korun: [URL],True,False
smish,Agrani Bank lottery system er message: Apni 20 lakh TK win korechen in lucky draw. Prize claim korte ekbar verification korte hobe. Kindly submit apnar details ekhuni: agrani-lottery-claim.net. Na korle apnar prize cancel hoye jabe.,Banglish,Agrani Bank lottery system er message: Apni 20 lakh TK win korechen in lucky draw. Prize claim korte ekbar verification korte hobe. Kindly submit apnar details ekhuni: [URL] Na korle apnar prize cancel hoye jabe.,True,False
smish,Shakiber soi kora gloves jitte IPL e baji dhorun. Ekhonei click korun: promusic.co/components/interbank.com/,Banglish,Shakiber soi kora gloves jitte IPL e baji dhorun. Ekhonei click korun: [URL],True,False
smish,আপনার মোবাইল নম্বর যাচাই করতে এখানে ক্লিক করুন: [mobilesecure.com/VerifyBD],Bengali,আপনার মোবাইল নম্বর যাচাই করতে এখানে ক্লিক করুন: [URL],True,False
smish,Your driving license suspended. Reinstate with 4200 TK penalty: license-reinstate.bd/urgent,English,Your driving license suspended. Reinstate with 4200 TK penalty: [URL],True,False
smish,দিনে ৫০০ থেকে ৬০০ টাকা income করতে চাইলে এই link-এ join করে থাকুন https://t.me/Referincomebd4536_bot?start=r05236457375,CodeMix,দিনে ৫০০ থেকে ৬০০ টাকা income করতে চাইলে এই link-এ join করে থাকুন [URL],True,False
smish,Trust Bank card এ unusual activity detect হয়েছে। Immediate action নিতে visit http://trustbank-alert.com,CodeMix,Trust Bank card এ unusual activity detect হয়েছে। Immediate action নিতে visit [URL],True,False
smish,Login for the security of your bank account: [bankverify.org/LoginBD],English,Login for the security of your bank account: [URL],True,False
smish,Click to earn free income https://t.me/DailyEarn_Money_bot?start=r07709397116 🤞,English,Click to earn free income [URL] 🤞,True,False
smish,"Hello, আমার name আলিয়া। আপনাকে বিরক্ত করার জন্য sorry। আমি Amazon.com-এর human resource department থেকে বলছি। আপনার কয়েক মিনিট time নিতে পারি কি? ২:৩০ PM আমাদের company আপনাকে একটি part-time job দিতে পেরে happy, যা আপনি আপনার free time-এ করতে পারবেন, তাই আমাদের প্রচুর সংখ্যক associate employee নিয়োগ করতে হবে (কোন fee এবং কোন investment নেই)। এই job-টি simple এবং flexible এবং আপনার current job-এর সাথে কোনভাবেই বাধা দেবে না। পরে আপনি প্রতিদিন মাত্র ৫-১০ মিনিটের মধ্যে easily ৩০০-১২০০ টাকা earn করতে পারবেন। আপনি কি এই job-টিতে interested?",CodeMix,"Hello, আমার name আলিয়া। আপনাকে বিরক্ত করার জন্য sorry। আমি [URL] human resource department থেকে বলছি। আপনার কয়েক মিনিট time নিতে পারি কি? ২:৩০ PM আমাদের company আপনাকে একটি part-time job দিতে পেরে happy, যা আপনি আপনার free time-এ করতে পারবেন, তাই আমাদের প্রচুর সংখ্যক associate employee নিয়োগ করতে হবে (কোন fee এবং কোন investment নেই)। এই job-টি simple এবং flexible এবং আপনার current job-এর সাথে কোনভাবেই বাধা দেবে না। পরে আপনি প্রতিদিন মাত্র ৫-১০ মিনিটের মধ্যে easily ৩০০-১২০০ টাকা earn করতে পারবেন। আপনি কি এই job-টিতে interested?",True,False
smish,আপনার credit card এর limit বাড়াতে এখানে click করুন: http://bit.ly/CardLimit,CodeMix,আপনার credit card এর limit বাড়াতে এখানে click করুন: [URL],True,False
smish,Place bets at casino today and win a luxury trip! Join: smilesvoegol.servebbs.org/voegol.php,English,Place bets at casino today and win a luxury trip! Join: [URL],True,False
smish,Your father hospitalized emergency. Medical fee 45672 TK needed: urgent-gov.com/urgent,English,Your father hospitalized emergency. Medical fee 45672 TK needed: [URL],True,False
smish,"প্রিয় গ্রাহক, আপনার Banglalink নম্বর ব্লক হওয়ার পথে। সেবা চালু রাখতে এখনই bl-verification-bd.org এ গিয়ে আপনার জাতীয় পরিচয়পত্র যাচাই করুন।",Bengali,"প্রিয় গ্রাহক, আপনার Banglalink নম্বর ব্লক হওয়ার পথে। সেবা চালু রাখতে এখনই [URL] এ গিয়ে আপনার জাতীয় পরিচয়পত্র যাচাই করুন।",True,False
smish,আপনার প্যাকেজ ডেলিভারি করতে একটি নতুন ঠিকানা প্রয়োজন। এখানে ক্লিক করুন: [packageupdate.net/AddressBD],Bengali,আপনার প্যাকেজ ডেলিভারি করতে একটি নতুন ঠিকানা প্রয়োজন। এখানে ক্লিক করুন: [URL],True,False
smish,Easy way to earn TK 200–300 daily! Click here: https://t.me/DailyEarn_Money_bot?start=r06862137946,English,Easy way to earn TK 200–300 daily! Click here: [URL],True,False
smish,আপনার Dutch-Bangla ATM card unusual transaction detect করেছে। Verify করতে এখনই click করুন http://dbbl-alerts.com এবং provide OTP 4523,CodeMix,আপনার Dutch-Bangla ATM card unusual transaction detect করেছে। Verify করতে এখনই click করুন [URL] এবং provide OTP 4523,True,False
smish,You’ve won a lucky draw! পুরস্কার claim করতে click করুন: [luckydraw.com/ClaimBD],CodeMix,You’ve won a lucky draw! পুরস্কার claim করতে click করুন: [URL],True,False
smish,নগদ অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন: https://t.me/NagadActivateBot2,Bengali,নগদ অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন: [URL],True,False
smish,BPL e baji dhorun ebong 7 diner jonno ekta free chhuti jitun. Shuru korun: super1000.info/docs,Banglish,BPL e baji dhorun ebong 7 diner jonno ekta free chhuti jitun. Shuru korun: [URL],True,False
smish,Football e baji dhorun ebong ekta notun laptop jitun! Ekhane click korun: phlebolog.com.ua/libraries/joomla/results.php,Banglish,Football e baji dhorun ebong ekta notun laptop jitun! Ekhane click korun: [URL],True,False
smish,Apni Agrani Bank card er fraud attempt er jonne risk list e chole aschen. Unlock korte online verification korte hobe. Kindly click ei secure portal: www.agranibank-verify.info and submit apnar pin. Delay hole taka freeze hoye jabe.,Banglish,Apni Agrani Bank card er fraud attempt er jonne risk list e chole aschen. Unlock korte online verification korte hobe. Kindly click ei secure portal: [URL] and submit apnar pin. Delay hole taka freeze hoye jabe.,True,False
