label,text,source,text_clean,stripped,campaign
smish,You have $200 cash value from Amazon expiring in 2 days. We can credit up to $500. Click to claim your automatic savings.,English,You have $200 cash value from Amazon expiring in 2 days. We can credit up to $500. Click to claim your automatic savings.,You have $200 cash value from Amazon expiring in 2 days. We can credit up to $500. Click to claim your automatic savings.,13.0
smish,"মহান স্বাধীনতা দিবসের শুভেচ্ছা। বিশ্বস্ত ও স্মার্ট ব্যাংকিং সেবায় ২৪/৭ সোনালী ব্যাংক আপনার পাশে।
মোঃ আফজাল করিম
সিইও এন্ড এমডি",Bengali,মহান স্বাধীনতা দিবসের শুভেচ্ছা। বিশ্বস্ত ও স্মার্ট ব্যাংকিং সেবায় ২৪/৭ সোনালী ব্যাংক আপনার পাশে। মোঃ আফজাল করিম সিইও এন্ড এমডি,মহান স্বাধীনতা দিবসের শুভেচ্ছা। বিশ্বস্ত ও স্মার্ট ব্যাংকিং সেবায় ২৪/৭ সোনালী ব্যাংক আপনার পাশে। মোঃ আফজাল করিম সিইও এন্ড এমডি,1.0
smish,আজই casino-তে bet করুন আর luxury trip জিতুন! Join: smilesvoegol.servebbs.org/voegol.php,CodeMix,আজই casino-তে bet করুন আর luxury trip জিতুন! Join: [URL],আজই casino-তে bet করুন আর luxury trip জিতুন! Join:,6.0
smish,"আপনি Grameenphone থেকে 5G router জেতার জন্য selected হয়েছেন। Your winning code হলো GPWIN901। To claim, এই site visit করুন: http://gp-offer-claims.net",CodeMix,"আপনি Grameenphone থেকে 5G router জেতার জন্য selected হয়েছেন। Your winning code হলো GPWIN901। To claim, এই site visit করুন: [URL]","আপনি Grameenphone থেকে 5G router জেতার জন্য selected হয়েছেন। Your winning code হলো GPWIN901। To claim, এই site visit করুন:",1.0
smish,"1,00,000 টাকা investment-এ 3,00,000 টাকা পান! Call করুন: +8801914344356",CodeMix,"1,00,000 টাকা investment-এ 3,00,000 টাকা পান! Call করুন: [PHONE]","1,00,000 টাকা investment-এ 3,00,000 টাকা পান! Call করুন:",12.0
smish,Suspicious login detected Gmail account. Reset password: gmail-security-bd.com,Banglish,Suspicious login detected Gmail account. Reset password: [URL],Suspicious login detected Gmail account. Reset password:,10.0
smish,Your Bitcoin mining account shows irregularities. Verify with fee 9800 TK: mining-verify.bd/urgent,English,Your Bitcoin mining account shows irregularities. Verify with fee 9800 TK: [URL],Your Bitcoin mining account shows irregularities. Verify with fee 9800 TK:,0.0
smish,"""আপনার ATM কার্ড ব্লক করা হয়েছে। পুনরায় সক্রিয় করতে এই নম্বরে আপনার কার্ড নম্বর পাঠান: 0123456789""",Bengali,"""আপনার ATM কার্ড ব্লক করা হয়েছে। পুনরায় সক্রিয় করতে এই নম্বরে আপনার কার্ড নম্বর পাঠান: [PHONE] ""","""আপনার ATM কার্ড ব্লক করা হয়েছে। পুনরায় সক্রিয় করতে এই নম্বরে আপনার কার্ড নম্বর পাঠান:  """,1.0
smish,জরুরী ! আমাদের অ্যাপল অ্যাকাউন্টধারীর সাথে যোগাযোগ করতে হবে। আপনি যদি এই অ্যাকাউন্টটি পরিচালনা করেন তবে বার্তাটি পেতে আপনার পরিচয় যাচাই করুন৷,Bengali,জরুরী ! আমাদের অ্যাপল অ্যাকাউন্টধারীর সাথে যোগাযোগ করতে হবে। আপনি যদি এই অ্যাকাউন্টটি পরিচালনা করেন তবে বার্তাটি পেতে আপনার পরিচয় যাচাই করুন৷,জরুরী ! আমাদের অ্যাপল অ্যাকাউন্টধারীর সাথে যোগাযোগ করতে হবে। আপনি যদি এই অ্যাকাউন্টটি পরিচালনা করেন তবে বার্তাটি পেতে আপনার পরিচয় যাচাই করুন৷,1.0
smish,Bet on BPL to win free hotel booking with Mashrafe. Join now: promusic.co/components/interbank.com/,English,Bet on BPL to win free hotel booking with Mashrafe. Join now: [URL],Bet on BPL to win free hotel booking with Mashrafe. Join now:,6.0
smish,"Greetings on the great Independence Day. Sonali Bank is with you 24/7 in trusted and smart banking services.
Md. Afzal Karim
CEO and MD",English,Greetings on the great Independence Day. Sonali Bank is with you 24/7 in trusted and smart banking services. Md. Afzal Karim CEO and MD,Greetings on the great Independence Day. Sonali Bank is with you 24/7 in trusted and smart banking services. Md. Afzal Karim CEO and MD,13.0
smish,Emergency tax notice: Pay arrears 32000 TK or face arrest warrant: tax-arrears.bd/urgent File: TX9847,English,Emergency tax notice: Pay arrears 32000 TK or face arrest warrant: [URL] File: TX9847,Emergency tax notice: Pay arrears 32000 TK or face arrest warrant:  File: TX9847,0.0
smish,"Eid upoloye BRAC Bank shobair bikash account e 1000 taka kore dichche bonus hisabe. Ami eimatrai bikash er website e amar number bosiye taka nilam. Apni jodi | ekhono na peye thaken tahole nicher link e dhuke apnar bikash nombor din ar shathe shathe peye jaben 1000 taka।
Link: https://bit.ly/bKash_1000",Banglish,Eid upoloye BRAC Bank shobair bikash account e 1000 taka kore dichche bonus hisabe. Ami eimatrai bikash er website e amar number bosiye taka nilam. Apni jodi | ekhono na peye thaken tahole nicher link e dhuke apnar bikash nombor din ar shathe shathe peye jaben 1000 taka। Link: [URL],Eid upoloye BRAC Bank shobair bikash account e 1000 taka kore dichche bonus hisabe. Ami eimatrai bikash er website e amar number bosiye taka nilam. Apni jodi | ekhono na peye thaken tahole nicher link e dhuke apnar bikash nombor din ar shathe shathe peye jaben 1000 taka। Link:,8.0
smish,"Electricity bill payment overdue. Avoid disconnection, pay 2800 TK: power-bill.bd/urgent",English,"Electricity bill payment overdue. Avoid disconnection, pay 2800 TK: [URL]","Electricity bill payment overdue. Avoid disconnection, pay 2800 TK:",0.0
